FID,x_ft,y_ft
8895,2421817.937,1728195.485
8896,2421820.254,1728210.305
8897,2421822.369,1728225.155
8898,2421824.328,1728240.026
8899,2421826.15,1728254.915
8900,2421827.787,1728269.825
8901,2421829.292,1728284.749
8902,2421830.699,1728299.683
8903,2421832.036,1728314.623
8904,2421833.314,1728329.569
8905,2421834.524,1728344.52
8906,2421835.664,1728359.476
8907,2421836.701,1728374.44
8908,2421837.63,1728389.411
8909,2421838.494,1728404.386
8910,2421839.272,1728419.366
8911,2421840.05,1728434.346
8912,2421840.784,1728449.328
8913,2421841.418,1728464.314
8914,2421842.052,1728479.301
8915,2421842.685,1728494.287
8916,2421843.266,1728509.276
8917,2421843.791,1728524.267
8918,2421844.317,1728539.257
8919,2421844.843,1728554.248
8920,2421845.329,1728569.24
8921,2421845.778,1728584.233
8922,2421846.226,1728599.227
8923,2421846.675,1728614.22
8924,2421847.124,1728629.213
8925,2421847.572,1728644.207
8926,2421848.173,1728659.194
8927,2421848.823,1728674.18
8928,2421849.684,1728689.155
8929,2421850.581,1728704.128
8930,2421851.613,1728719.093
8931,2421852.668,1728734.055
8932,2421853.804,1728749.012
8933,2421854.94,1728763.969
8934,2421856.076,1728778.926
8935,2421857.211,1728793.883
8936,2421858.347,1728808.84
8937,2421859.483,1728823.797
8938,2421860.439,1728838.766
8939,2421861.279,1728853.742
8940,2421861.919,1728868.728
8941,2421862.372,1728883.72
8942,2421862.671,1728898.717
8943,2421862.7,1728913.717
8944,2421862.521,1728928.715
8945,2421862.075,1728943.709
8946,2421861.458,1728958.696
8947,2421860.81,1728973.682
8948,2421860.027,1728988.661
8949,2421859.21,1729003.639
8950,2421858.255,1729018.608
8951,2421857.223,1729033.572
8952,2421856.033,1729048.525
8953,2421854.753,1729063.47
8954,2421853.304,1729078.4
8955,2421851.599,1729093.302
8956,2421849.654,1729108.175
8957,2421847.554,1729123.027
8958,2421845.322,1729137.86
8959,2421842.966,1729152.674
8960,2421840.34,1729167.442
8961,2421837.659,1729182.2
8962,2421834.685,1729196.902
8963,2421831.71,1729211.604
8964,2421828.736,1729226.306
8965,2421825.728,1729241.002
8966,2421822.698,1729255.692
8967,2421819.667,1729270.383
8968,2421816.636,1729285.073
8969,2421813.606,1729299.764
8970,2421810.575,1729314.455
8971,2421807.631,1729329.163
8972,2421804.798,1729343.893
8973,2421802.147,1729358.656
8974,2421799.603,1729373.438
8975,2421797.247,1729388.252
8976,2421795.108,1729403.098
8977,2421793.217,1729417.977
8978,2421791.84,1729432.912
8979,2421791.138,1729447.895
8980,2421790.962,1729462.893
8981,2421791.065,1729477.892
8982,2421791.508,1729492.885
8983,2421792.295,1729507.864
8984,2421793.394,1729522.822
8985,2421794.867,1729537.75
8986,2421796.511,1729552.659
8987,2421798.201,1729567.564
8988,2421799.89,1729582.468
8989,2421801.579,1729597.373
8990,2421803.073,1729612.298
8991,2421804.56,1729627.224
8992,2421805.855,1729642.168
8993,2421807.148,1729657.112
8994,2421808.356,1729672.063
8995,2421809.402,1729687.027
8996,2421810.08,1729702.01
8997,2421810.458,1729717.004
8998,2421810.295,1729732.003
8999,2421809.602,1729746.985
9000,2421808.31,1729761.928
9001,2421806.484,1729776.816
9002,2421804.204,1729791.64
9003,2421801.425,1729806.379
9004,2421798.423,1729821.075
9005,2421795.239,1729835.733
9006,2421791.921,1729850.362
9007,2421788.58,1729864.985
9008,2421785.163,1729879.59
9009,2421781.745,1729894.196
9010,2421778.328,1729908.801
9011,2421774.911,1729923.407
9012,2421771.494,1729938.012
9013,2421768.308,1729952.67
9014,2421765.398,1729967.384
9015,2421762.912,1729982.176
9016,2421760.686,1729997.009
9017,2421758.795,1730011.888
9018,2421757.304,1730026.813
9019,2421756.298,1730041.779
9020,2421755.579,1730056.761
9021,2421755.102,1730071.753
9022,2421755.001,1730086.752
9023,2421755.149,1730101.751
9024,2421755.586,1730116.744
9025,2421756.056,1730131.737
9026,2421756.849,1730146.716
9027,2421757.834,1730161.683
9028,2421759.033,1730176.634
9029,2421760.507,1730191.56
9030,2421762.271,1730206.456
9031,2421764.168,1730221.335
9032,2421766.238,1730236.191
9033,2421768.365,1730251.04
9034,2421770.54,1730265.881
9035,2421772.714,1730280.723
9036,2421774.889,1730295.564
9037,2421777.004,1730310.414
9038,2421778.898,1730325.294
9039,2421780.654,1730340.189
9040,2421782.116,1730355.117
9041,2421783.344,1730370.067
9042,2421784.495,1730385.023
9043,2421785.507,1730399.988
9044,2421786.41,1730414.961
9045,2421787.159,1730429.942
9046,2421787.78,1730444.929
9047,2421788.286,1730459.92
9048,2421788.697,1730474.914
9049,2421788.896,1730489.912
9050,2421788.821,1730504.911
9051,2421788.507,1730519.907
9052,2421787.936,1730534.896
9053,2421787.059,1730549.87
9054,2421785.87,1730564.821
9055,2421784.337,1730579.741
9056,2421782.449,1730594.621
9057,2421780.162,1730609.446
9058,2421777.81,1730624.259
9059,2421775.075,1730639.008
9060,2421771.896,1730653.666
9061,2421768.166,1730668.193
9062,2421764.13,1730682.638
9063,2421759.814,1730697.004
9064,2421755.096,1730711.242
9065,2421750.065,1730725.37
9066,2421744.668,1730739.365
9067,2421738.866,1730753.198
9068,2421732.791,1730766.911
9069,2421726.47,1730780.513
9070,2421719.676,1730793.885
9071,2421712.627,1730807.125
9072,2421705.362,1730820.247
9073,2421697.953,1730833.289
9074,2421690.543,1730846.332
9075,2421683.071,1730859.337
9076,2421675.491,1730872.282
9077,2421667.912,1730885.226
9078,2421660.332,1730898.17
9079,2421652.753,1730911.114
9080,2421645.187,1730924.066
9081,2421637.669,1730937.046
9082,2421630.201,1730950.055
9083,2421622.868,1730963.14
9084,2421615.796,1730976.368
9085,2421608.914,1730989.695
9086,2421602.207,1731003.112
9087,2421595.885,1731016.713
9088,2421589.906,1731030.467
9089,2421584.357,1731044.401
9090,2421579.176,1731058.477
9091,2421574.341,1731072.676
9092,2421569.808,1731086.975
9093,2421565.436,1731101.323
9094,2421561.183,1731115.707
9095,2421557.057,1731130.129
9096,2421553.107,1731144.599
9097,2421549.468,1731159.15
9098,2421546.203,1731173.79
9099,2421543.164,1731188.478
9100,2421540.368,1731203.215
9101,2421537.685,1731217.972
9102,2421535.371,1731232.792
9103,2421533.22,1731247.637
9104,2421531.218,1731262.502
9105,2421529.377,1731277.389
9106,2421527.563,1731292.279
9107,2421525.923,1731307.189
9108,2421524.506,1731322.121
9109,2421523.302,1731337.072
9110,2421522.239,1731352.034
9111,2421521.324,1731367.006
9112,2421520.486,1731381.982
9113,2421519.672,1731396.96
9114,2421519.011,1731411.946
9115,2421518.35,1731426.931
9116,2421517.689,1731441.916
9117,2421517.087,1731456.904
9118,2421516.584,1731471.896
9119,2421516.081,1731486.887
9120,2421515.779,1731501.884
9121,2421515.51,1731516.881
9122,2421515.334,1731531.88
9123,2421515.158,1731546.879
9124,2421514.982,1731561.878
9125,2421514.807,1731576.877
9126,2421514.631,1731591.876
9127,2421514.456,1731606.875
9128,2421514.28,1731621.874
9129,2421514.104,1731636.873
9130,2421513.979,1731651.872
9131,2421513.893,1731666.872
9132,2421513.806,1731681.872
9133,2421513.719,1731696.871
9134,2421513.625,1731711.871
9135,2421513.457,1731726.87
9136,2421513.261,1731741.869
9137,2421512.892,1731756.864
9138,2421512.489,1731771.859
9139,2421512.018,1731786.851
9140,2421511.547,1731801.844
9141,2421511.076,1731816.836
9142,2421510.605,1731831.829
9143,2421510.134,1731846.821
9144,2421509.663,1731861.814
9145,2421509.192,1731876.807
9146,2421508.746,1731891.8
9147,2421508.401,1731906.796
9148,2421508.056,1731921.792
9149,2421507.715,1731936.788
9150,2421507.604,1731951.787
9151,2421507.615,1731966.787
9152,2421507.717,1731981.787
9153,2421507.889,1731996.786
9154,2421508.061,1732011.785
9155,2421508.233,1732026.784
9156,2421508.405,1732041.783
9157,2421508.577,1732056.782
9158,2421508.749,1732071.781
9159,2421508.92,1732086.78
9160,2421509.038,1732101.779
9161,2421509.089,1732116.779
9162,2421509.14,1732131.779
9163,2421509.192,1732146.779
9164,2421509.243,1732161.779
9165,2421509.294,1732176.778
9166,2421509.345,1732191.778
9167,2421509.396,1732206.778
9168,2421509.447,1732221.778
9169,2421509.498,1732236.778
9170,2421509.549,1732251.778
9171,2421509.539,1732266.778
9172,2421509.508,1732281.778
9173,2421509.477,1732296.778
9174,2421509.445,1732311.778
9175,2421509.414,1732326.778
9176,2421509.43,1732341.777
9177,2421509.647,1732356.776
9178,2421509.865,1732371.774
9179,2421510.082,1732386.772
9180,2421510.425,1732401.768
9181,2421510.786,1732416.764
9182,2421511.263,1732431.756
9183,2421511.872,1732446.744
9184,2421512.629,1732461.724
9185,2421513.696,1732476.686
9186,2421514.85,1732491.641
9187,2421516.096,1732506.589
9188,2421517.388,1732521.533
9189,2421518.681,1732536.477
9190,2421519.974,1732551.422
9191,2421521.304,1732566.363
9192,2421522.713,1732581.296
9193,2421524.24,1732596.218
9194,2421525.98,1732611.116
9195,2421527.937,1732625.988
9196,2421529.939,1732640.854
9197,2421532.104,1732655.697
9198,2421534.421,1732670.517
9199,2421536.764,1732685.332
9200,2421539.22,1732700.13
9201,2421541.728,1732714.919
9202,2421544.359,1732729.686
9203,2421547.158,1732744.422
9204,2421550.16,1732759.119
9205,2421553.184,1732773.811
9206,2421556.354,1732788.472
9207,2421559.529,1732803.132
9208,2421562.704,1732817.792
9209,2421565.878,1732832.452
9210,2421569.11,1732847.1
9211,2421572.413,1732861.732
9212,2421575.716,1732876.363
9213,2421579.064,1732890.985
9214,2421582.576,1732905.568
9215,2421586.089,1732920.151
9216,2421589.601,1732934.733
9217,2421593.114,1732949.316
9218,2421596.626,1732963.899
9219,2421600.139,1732978.482
9220,2421603.652,1732993.065
9221,2421607.164,1733007.648
9222,2421610.677,1733022.231
9223,2421614.189,1733036.814
9224,2421617.702,1733051.397
9225,2421621.175,1733065.989
9226,2421624.614,1733080.589
9227,2421628.053,1733095.19
9228,2421631.492,1733109.79
9229,2421634.932,1733124.39
9230,2421638.371,1733138.991
9231,2421641.81,1733153.591
9232,2421645.249,1733168.192
9233,2421648.689,1733182.792
9234,2421652.153,1733197.386
9235,2421655.631,1733211.977
9236,2421659.11,1733226.568
9237,2421662.589,1733241.159
9238,2421666.067,1733255.751
9239,2421669.546,1733270.342
9240,2421673.024,1733284.933
9241,2421676.503,1733299.524
9242,2421679.982,1733314.115
9243,2421683.437,1733328.711
9244,2421686.863,1733343.315
9245,2421690.288,1733357.918
9246,2421693.713,1733372.522
9247,2421697.138,1733387.126
9248,2421700.485,1733401.748
9249,2421703.814,1733416.373
9250,2421707.143,1733430.999
9251,2421710.408,1733445.64
9252,2421713.623,1733460.291
9253,2421716.838,1733474.942
9254,2421720.054,1733489.594
9255,2421723.269,1733504.245
9256,2421726.484,1733518.896
9257,2421729.766,1733533.533
9258,2421733.12,1733548.153
9259,2421736.474,1733562.773
9260,2421739.827,1733577.393
9261,2421743.313,1733591.983
9262,2421746.827,1733606.565
9263,2421750.341,1733621.148
9264,2421753.855,1733635.73
9265,2421757.369,1733650.313
9266,2421760.883,1733664.895
9267,2421764.397,1733679.478
9268,2421767.912,1733694.06
9269,2421771.426,1733708.643
9270,2421774.94,1733723.225
9271,2421778.454,1733737.808
9272,2421781.968,1733752.39
9273,2421785.482,1733766.973
9274,2421788.996,1733781.555
9275,2421792.51,1733796.138
9276,2421796.024,1733810.721
9277,2421799.539,1733825.303
9278,2421803.053,1733839.886
9279,2421806.567,1733854.468
9280,2421810.081,1733869.051
9281,2421813.595,1733883.633
9282,2421817.109,1733898.216
9283,2421820.623,1733912.798
9284,2421824.137,1733927.381
9285,2421827.651,1733941.963
9286,2421831.166,1733956.546
9287,2421834.68,1733971.128
9288,2421838.194,1733985.711
9289,2421841.708,1734000.293
9290,2421845.222,1734014.876
9291,2421848.736,1734029.458
9292,2421852.25,1734044.041
9293,2421855.764,1734058.623
9294,2421859.278,1734073.206
9295,2421862.793,1734087.789
9296,2421866.307,1734102.371
9297,2421869.821,1734116.954
9298,2421873.335,1734131.536
9299,2421876.849,1734146.119
9300,2421880.363,1734160.701
9301,2421883.877,1734175.284
9302,2421887.391,1734189.866
9303,2421890.905,1734204.449
9304,2421894.42,1734219.031
9305,2421897.934,1734233.614
9306,2421901.448,1734248.196
9307,2421904.962,1734262.779
9308,2421908.476,1734277.361
9309,2421911.99,1734291.944
9310,2421915.424,1734306.545
9311,2421918.85,1734321.149
9312,2421922.159,1734335.779
9313,2421925.329,1734350.44
9314,2421928.412,1734365.12
9315,2421931.495,1734379.8
9316,2421934.578,1734394.479
9317,2421937.661,1734409.159
9318,2421940.748,1734423.838
9319,2421944.102,1734438.458
9320,2421947.792,1734452.996
9321,2421951.92,1734467.413
9322,2421956.469,1734481.705
9323,2421961.375,1734495.88
9324,2421966.373,1734510.022
9325,2421971.535,1734524.106
9326,2421976.697,1734538.189
9327,2421981.941,1734552.243
9328,2421987.207,1734566.288
9329,2421992.472,1734580.334
9330,2421997.817,1734594.349
9331,2422003.281,1734608.318
9332,2422008.899,1734622.226
9333,2422014.871,1734635.986
9334,2422021.124,1734649.619
9335,2422027.571,1734663.162
9336,2422034.14,1734676.647
9337,2422040.784,1734690.096
9338,2422047.497,1734703.509
9339,2422054.211,1734716.923
9340,2422060.968,1734730.314
9341,2422067.845,1734743.645
9342,2422074.802,1734756.934
9343,2422081.939,1734770.126
9344,2422089.344,1734783.171
9345,2422096.749,1734796.216
9346,2422104.235,1734809.214
9347,2422111.8,1734822.167
9348,2422119.436,1734835.078
9349,2422127.178,1734847.925
9350,2422135.051,1734860.692
9351,2422143.244,1734873.256
9352,2422151.631,1734885.691
9353,2422160.238,1734897.976
9354,2422169.033,1734910.127
9355,2422178.006,1734922.146
9356,2422187.168,1734934.022
9357,2422196.707,1734945.597
9358,2422206.722,1734956.762
9359,2422217.028,1734967.661
9360,2422227.545,1734978.356
9361,2422238.157,1734988.957
9362,2422248.807,1734999.52
9363,2422259.487,1735010.052
9364,2422270.179,1735020.573
9365,2422280.871,1735031.093
9366,2422291.564,1735041.613
9367,2422302.256,1735052.133
9368,2422312.948,1735062.653
9369,2422323.641,1735073.173
9370,2422334.333,1735083.693
9371,2422345.025,1735094.214
9372,2422355.718,1735104.734
9373,2422366.398,1735115.266
9374,2422377.073,1735125.804
9375,2422387.748,1735136.341
9376,2422398.423,1735146.879
9377,2422409.098,1735157.417
9378,2422419.773,1735167.954
9379,2422430.448,1735178.492
9380,2422441.124,1735189.029
9381,2422451.799,1735199.567
9382,2422462.474,1735210.105
9383,2422473.149,1735220.642
9384,2422483.824,1735231.18
9385,2422494.499,1735241.717
9386,2422505.174,1735252.255
9387,2422515.849,1735262.793
9388,2422526.524,1735273.33
9389,2422537.2,1735283.868
9390,2422547.875,1735294.405
9391,2422558.573,1735304.919
9392,2422569.281,1735315.423
9393,2422579.99,1735325.927
9394,2422590.698,1735336.431
9395,2422601.468,1735346.872
9396,2422612.263,1735357.286
9397,2422623.058,1735367.701
9398,2422633.853,1735378.116
9399,2422644.648,1735388.53
9400,2422655.443,1735398.945
9401,2422666.238,1735409.36
9402,2422677.033,1735419.775
9403,2422687.828,1735430.189
9404,2422698.623,1735440.604
9405,2422709.418,1735451.019
9406,2422720.213,1735461.433
9407,2422731.008,1735471.848
9408,2422741.803,1735482.263
9409,2422752.598,1735492.678
9410,2422763.394,1735503.092
9411,2422774.189,1735513.507
9412,2422784.984,1735523.922
9413,2422795.779,1735534.336
9414,2422806.574,1735544.751
9415,2422817.369,1735555.166
9416,2422828.164,1735565.58
9417,2422838.959,1735575.995
9418,2422849.754,1735586.41
9419,2422860.549,1735596.825
9420,2422871.344,1735607.239
9421,2422882.139,1735617.654
9422,2422892.934,1735628.069
9423,2422903.729,1735638.483
9424,2422914.524,1735648.898
9425,2422925.319,1735659.313
9426,2422936.114,1735669.728
9427,2422946.909,1735680.142
9428,2422957.704,1735690.557
9429,2422968.499,1735700.972
9430,2422979.294,1735711.386
9431,2422990.089,1735721.801
9432,2423000.884,1735732.216
9433,2423011.679,1735742.631
9434,2423022.474,1735753.045
9435,2423033.269,1735763.46
9436,2423044.065,1735773.875
9437,2423054.86,1735784.289
9438,2423065.655,1735794.704
9439,2423076.45,1735805.119
9440,2423087.245,1735815.534
9441,2423098.04,1735825.948
9442,2423108.835,1735836.363
9443,2423119.63,1735846.778
9444,2423130.425,1735857.192
9445,2423141.22,1735867.607
9446,2423152.015,1735878.022
9447,2423162.81,1735888.437
9448,2423173.605,1735898.851
9449,2423184.4,1735909.266
9450,2423195.195,1735919.681
9451,2423205.99,1735930.095
9452,2423216.785,1735940.51
9453,2423227.551,1735950.955
9454,2423238.302,1735961.415
9455,2423249.052,1735971.876
9456,2423259.741,1735982.399
9457,2423270.316,1735993.037
9458,2423280.807,1736003.757
9459,2423291.157,1736014.614
9460,2423301.508,1736025.47
9461,2423311.851,1736036.334
9462,2423322.116,1736047.271
9463,2423332.382,1736058.208
9464,2423342.647,1736069.145
9465,2423352.913,1736080.082
9466,2423363.178,1736091.019
9467,2423373.444,1736101.957
9468,2423383.709,1736112.894
9469,2423393.889,1736123.911
9470,2423403.979,1736135.009
9471,2423413.964,1736146.202
9472,2423423.68,1736157.629
9473,2423433.242,1736169.186
9474,2423442.637,1736180.879
9475,2423451.995,1736192.602
9476,2423461.256,1736204.402
9477,2423470.517,1736216.201
9478,2423479.778,1736228.001
9479,2423489.039,1736239.801
9480,2423498.3,1736251.6
9481,2423507.561,1736263.4
9482,2423516.822,1736275.2
9483,2423526.083,1736286.999
9484,2423535.344,1736298.799
9485,2423544.605,1736310.599
9486,2423553.866,1736322.399
9487,2423563.116,1736334.207
9488,2423572.34,1736346.035
9489,2423581.565,1736357.863
9490,2423590.789,1736369.692
9491,2423599.903,1736381.605
9492,2423609.014,1736393.521
9493,2423618.035,1736405.505
9494,2423627.055,1736417.491
9495,2423636.075,1736429.476
9496,2423645.07,1736441.479
9497,2423654.055,1736453.49
9498,2423663.04,1736465.501
9499,2423672.025,1736477.513
9500,2423681.01,1736489.524
9501,2423689.995,1736501.535
9502,2423698.98,1736513.546
9503,2423707.965,1736525.557
9504,2423716.95,1736537.569
9505,2423725.935,1736549.58
9506,2423734.92,1736561.591
9507,2423743.905,1736573.602
9508,2423752.89,1736585.614
9509,2423761.875,1736597.625
9510,2423770.86,1736609.636
9511,2423779.845,1736621.647
9512,2423788.83,1736633.658
9513,2423797.815,1736645.67
9514,2423806.835,1736657.654
9515,2423815.951,1736669.566
9516,2423825.147,1736681.416
9517,2423834.535,1736693.115
9518,2423844.338,1736704.466
9519,2423854.418,1736715.573
9520,2423864.83,1736726.371
9521,2423875.39,1736737.022
9522,2423886.156,1736747.467
9523,2423897.018,1736757.809
9524,2423908.118,1736767.898
9525,2423919.546,1736777.614
9526,2423931.167,1736787.097
